cell_id,target_date,terrain_type,fire_occurred,year_1_avg_temp,year_1_max_temp,year_1_total_precip,year_1_dry_days,year_1_fire_occurred,year_2_avg_temp,year_2_max_temp,year_2_total_precip,year_2_dry_days,year_2_fire_occurred,year_3_avg_temp,year_3_max_temp,year_3_total_precip,year_3_dry_days,year_3_fire_occurred,avg_temp_trend,fire_frequency,avg_fire_size,neighbor_avg_temp,neighbor_max_temp,neighbor_total_precip,neighbor_dry_days,neighbor_fire_frequency,neighbor_terrain_types,terrain_type_encoded,area_km2,historical_fire_frequency,elevation,is_water,urban_flag,elevation_m,distance_to_urban_km
78601,2022-03-21,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.412500000000001,12.0,3.0,5.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
78601,2022-03-10,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,12.0,3.0,5.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
78601,2023-11-20,forest,0.0,-3.566666666666667,14.9,4.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7833333333333334,0.0,0.0,3.5286071037125337,6.6,7.5,5.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
78601,2024-02-13,forest,0.0,-3.8200000000000003,10.6,7.4,13.0,0.0,-1.7266666666666666,12.1,23.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9100000000000004,0.0,0.0,-0.34951905283832874,4.767949192431123,5.401923788646684,5.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
78601,2022-01-31,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5713928962874668,0.009618943233421717,11.4,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
78601,2022-10-23,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68701905283833,8.232050807568882,9.398076211353317,5.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
78601,2023-11-11,forest,0.0,-11.080000000000002,6.4,17.100000000000005,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.540000000000004,0.0,0.0,7.291107103712534,11.5,7.5,5.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
93759,2022-07-17,forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,28.5,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
93759,2022-07-18,forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,30.4,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
93759,2022-07-19,forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,31.8,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
93759,2022-07-20,forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,23.9,19.6,0.0,0.125,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
93759,2022-07-21,forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35,21.4,30.4,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
93759,2022-08-02,forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.299999999999997,17.7,74.80000000000001,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
93759,2024-04-15,forest,0.0,2.9799999999999995,14.5,4.3,13.0,0.0,-3.7800000000000002,9.1,2.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4900000000000009,0.0,0.0,13.5,14.1,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
93759,2022-03-21,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,104.8,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
93759,2022-03-10,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.899999999999999,-15.1,8.4,4.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
93759,2023-11-20,forest,0.0,-8.872692070451107,2.6,12.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.436346035225554,0.0,0.0,2.3,3.0,14.4,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
95382,2023-06-16,forest,1.0,15.386666666666665,25.8,41.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.693333333333334,0.0,0.0,24.2,24.2,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
95382,2022-08-02,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,16.9,43.2,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
95382,2024-04-15,forest,0.0,2.9799999999999995,14.5,4.3,13.0,0.0,-3.7800000000000002,9.1,2.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4900000000000009,0.0,0.0,14.1,14.1,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
95382,2022-03-21,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,112.8,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
95382,2022-03-10,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.7,-16.7,15.2,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
95382,2023-11-20,forest,0.0,-8.872692070451107,2.6,12.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.436346035225554,0.0,0.0,1.6,1.6,11.2,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
95382,2024-02-13,forest,0.0,-17.339999999999996,-0.4,18.400000000000002,10.0,0.0,-21.706666666666667,3.1,16.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.669999999999995,0.0,0.0,-4.2,-4.2,1.6,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
95382,2022-01-31,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-13.0,10.4,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
95382,2022-10-23,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
95382,2023-11-11,forest,0.0,-11.726666666666667,-2.4,7.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.863333333333335,0.0,0.0,3.6,3.6,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
99036,2023-05-04,forest,1.0,4.021428571428571,18.7,45.300000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.010714285714286,0.0,0.0,28.549999999999997,31.0,4.199999999999999,8.0,0.25,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
99036,2022-08-02,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,19.5,26.9,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
99036,2024-04-15,forest,0.0,4.433333333333334,17.0,4.0,14.0,0.0,-1.6400000000000001,19.1,6.700000000000001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2166666666666672,0.0,0.0,10.9125,12.1,1.2,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
99036,2022-03-21,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.237500000000001,7.4,7.0,1.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
99036,2022-03-10,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.487500000000001,-6.0,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
99036,2023-11-20,forest,0.0,-3.853333333333334,10.2,8.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.926666666666667,0.0,0.0,0.8875,0.9,0.0,1.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
99036,2024-02-13,forest,0.0,-8.213333333333333,6.2,8.700000000000001,12.0,0.0,-9.273333333333333,8.2,15.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.106666666666665,0.0,0.0,-0.5249999999999999,-0.4,0.0,1.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
99036,2022-01-31,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.773797632095821,0.009618943233421717,9.899999999999999,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
99036,2022-10-23,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18749999999999994,3.4,17.5,1.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
99036,2023-11-11,forest,0.0,-10.44,5.3,2.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22,0.0,0.0,7.862499999999999,8.2,0.0,1.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
100067,2023-05-05,forest,1.0,8.955768722395225,25.99038105676658,58.667949192431124,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.477884361197614,0.0,0.0,28.974999999999998,29.5,0.0,8.0,0.375,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
100067,2022-08-02,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.225,22.1,12.8,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
100067,2024-04-15,forest,0.0,17.5,19.76794919243112,17.009618943233416,0.0,0.0,1.5733333333333335,19.76794919243112,15.567949192431122,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.749999999999998,0.0,0.0,7.762499999999999,7.8,34.2,1.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
100067,2022-03-21,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5375,9.6,0.0,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
100067,2022-03-10,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5375,-5.1,0.0,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
100067,2023-11-20,forest,0.0,-4.066666666666666,8.5,6.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0333333333333337,0.0,0.0,2.0096189432334235,2.0096189432334235,2.5,7.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
100067,2024-02-13,forest,0.0,-7.14,6.0,11.933974596215563,10.0,0.0,-4.193333333333333,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,-1.85,-1.5,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
100067,2022-01-31,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.1375,-14.0,0.0,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
100067,2022-10-23,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.232050807568882,8.232050807568882,22.92820323027551,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
100067,2023-11-11,forest,0.0,-7.9793587371177725,3.9,4.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896793685588876,0.0,0.0,2.0096189432334235,2.0096189432334235,2.5,7.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
55903,2023-08-18,forest,1.0,24.507142857142856,35.6,27.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.25357142857143,0.0,0.0,23.23205080756888,23.232050807568875,8.598076211353316,5.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
55903,2023-08-19,forest,1.0,23.964285714285715,35.6,27.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.982142857142858,0.0,0.0,24.58701905283833,25.4,8.598076211353316,5.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
55903,2023-08-20,forest,1.0,23.342857142857138,33.9,12.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.671428571428574,0.0,0.0,25.33701905283833,26.6,8.598076211353316,5.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
55903,2023-08-21,forest,1.0,23.214285714285715,33.9,8.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.60714285714286,0.0,0.0,22.96201905283833,23.232050807568875,8.598076211353316,5.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
55903,2023-08-22,forest,1.0,23.166666666666668,33.9,8.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.583333333333334,0.0,0.0,23.23205080756888,23.232050807568875,8.598076211353316,5.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
55903,2022-08-02,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,34.1,0.0,8.0,0.125,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
55903,2024-04-15,forest,0.0,6.766666666666666,16.3,6.300000000000001,9.0,0.0,5.106666666666667,19.1,4.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.383333333333333,0.0,0.0,19.975,21.1,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
55903,2022-03-21,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4875,10.8,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
55903,2022-03-10,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9375,7.2,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
55903,2023-11-20,forest,0.0,-1.1071428571428572,5.4,2.9000000000000004,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5535714285714287,0.0,0.0,5.725,5.8,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58073,2023-06-01,forest,1.0,12.152692070451106,25.99038105676658,62.49999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.076346035225555,0.0,0.0,31.9,31.9,0.0,8.0,0.25,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58073,2023-06-02,forest,1.0,12.406025403784438,25.99038105676658,62.89999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.20301270189222,0.0,0.0,24.5,24.5,0.0,8.0,0.25,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58073,2023-06-03,forest,1.0,12.726025403784439,25.99038105676658,63.29999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.363012701892221,0.0,0.0,23.4,23.4,0.0,8.0,0.25,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58073,2023-06-04,forest,1.0,12.712692070451105,25.99038105676658,63.29999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.356346035225556,0.0,0.0,25.1,25.1,0.0,8.0,0.25,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58073,2023-06-05,forest,1.0,12.86602540378444,25.99038105676658,70.29999999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.433012701892221,0.0,0.0,24.0,24.0,0.0,8.0,0.25,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58073,2022-08-02,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,20.3,3.2,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58073,2024-04-15,forest,0.0,3.271428571428572,22.9,17.8,0.0,0.0,0.09333333333333324,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6357142857142863,0.0,0.0,10.1,10.1,0.0,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58073,2022-03-21,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,8.0,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58073,2022-03-10,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8,-3.8,0.0,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58073,2023-11-20,forest,0.0,-7.233333333333334,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6166666666666676,0.0,0.0,-6.0,-6.0,0.0,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
97432,2023-05-05,forest,1.0,20.661831582128137,25.99038105676658,22.96794919243112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.330915791064072,0.0,0.0,27.5,27.8,0.0,4.0,0.625,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
97432,2022-08-02,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.232050807568875,23.232050807568875,22.928203230275507,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
97432,2024-04-15,forest,0.0,16.271428571428572,19.76794919243112,17.807695154586735,0.0,0.0,2.353333333333333,19.76794919243112,31.26794919243112,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.135714285714288,0.0,0.0,10.149999999999999,10.7,1.6,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
97432,2022-03-21,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,6.0,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
97432,2022-03-10,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.65,-5.2,0.0,4.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
97432,2023-11-20,forest,0.0,-2.9903810567665774,2.0096189432334235,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4951905283832887,0.0,0.0,2.0096189432334235,2.0096189432334235,20.0,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
97432,2024-02-13,forest,0.0,-4.826666666666666,6.8,13.600000000000001,11.0,0.0,-4.113333333333333,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4133333333333336,0.0,0.0,-1.4500000000000002,-0.4,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
97432,2022-01-31,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.9,-11.2,1.6,4.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
97432,2022-10-23,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.232050807568882,8.232050807568882,11.464101615137755,4.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
97432,2023-11-11,forest,0.0,-2.9903810567665774,2.0096189432334235,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4951905283832887,0.0,0.0,2.0096189432334235,2.0096189432334235,20.0,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
54658,2022-08-02,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,29.3,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
54658,2024-04-15,forest,0.0,4.540000000000001,17.1,1.8,15.0,0.0,2.826666666666666,14.7,1.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.27,0.0,0.0,13.3,13.3,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
54658,2022-03-21,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,12.3,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
54658,2022-03-10,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
54658,2023-11-20,forest,0.0,-3.96,3.3,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9800000000000002,0.0,0.0,0.6,0.6,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
54658,2024-02-13,forest,0.0,-0.03999999999999997,9.0,2.2,15.0,0.0,-0.053333333333333295,11.1,10.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999976,0.0,0.0,1.2,1.2,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
54658,2022-01-31,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,13.6,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
54658,2022-10-23,forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,6.6,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
54658,2023-11-11,forest,0.0,-5.473333333333334,6.5,18.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7366666666666677,0.0,0.0,7.5,7.5,60.0,0.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
54658,2023-01-09,forest,0.0,-6.386666666666666,2.7,39.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.193333333333334,0.0,0.0,-1.9,-1.9,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58385,2022-08-17,forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,35.6,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58385,2022-08-18,forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,35.7,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58385,2022-08-19,forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,33.2,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58385,2022-08-20,forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
58385,2022-08-21,forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,31.4,1.6,8.0,0.0,1.0,1.0,100.0,0.3333333333333333,0.0,,,,
